ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags
45724967,14884,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,124706,4,Automatic,Front,Black,4
44991441,254024,1292,MERCEDES-BENZ,GLE 400 A M G,2016,Jeep,Yes,Petrol,3,73000,6,Tiptronic,4x4,Black,12
45776035,17249,0,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,177600,4,Tiptronic,Front,White,9
45161909,43278,0,MERCEDES-BENZ,S 350 CDI 320,2011,Sedan,Yes,Diesel,3.2,240000,6,Tiptronic,Rear,Black,12
45596084,20855,924,TOYOTA,Prius,2017,Hatchback,Yes,Petrol,1.8,18942,4,Automatic,Front,Red,8
45113266,20071,0,TOYOTA,Prius,2013,Hatchback,No,Petrol,1.8,56000,4,Tiptronic,Front,Grey,12
45624923,94,0,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,178000,4,Variator,Front,Silver,4
45552232,15524,738,CHEVROLET,Cruze LT,2017,Sedan,No,Petrol,1.4,26585,4,Automatic,Front,Grey,8
45793198,17249,0,FORD,Fusion,2009,Sedan,Yes,Hybrid,2.5,245000,4,Automatic,Front,Silver,10
45776232,23207,0,LEXUS,HS 250h,2010,Sedan,Yes,Petrol,2.5,79000,4,Automatic,Front,Grey,8
45789877,4391,1705,SSANGYONG,Kyron,2007,Jeep,Yes,Diesel,2.7,74944,4,Automatic,Front,White,4
45783714,22580,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,108000,4,Automatic,Front,Silver,12
45789053,23521,0,BMW,328,2011,Sedan,Yes,Petrol,3,120000,6,Tiptronic,Rear,Grey,8
45771788,282,1408,CHEVROLET,HHR,2007,Jeep,Yes,Petrol,2.2,207442,4,Automatic,Front,Red,12
45729987,26149,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,80377,4,Automatic,Front,Grey,4
45732831,8006,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,66760,4,Automatic,Front,Black,4
45016133,40,0,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,143000,4,Variator,Front,Red,2
44063270,15000,1539,TOYOTA,Sienta,2018,Minivan,No,Petrol,1,0,3,Automatic,Front,White,4
45068478,26657,777,MAZDA,CX-5,2014,Jeep,No,Petrol,2.5,101435,4,Automatic,Front,Black,10
45756740,10349,0,AUDI,A4,2007,Sedan,Yes,Petrol,2.4,150000,6,Manual,4x4,Grey,4
45655549,470,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,373634,4,Automatic,Front,White,12
45794119,70,0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,0,6,Automatic,Front,Black,6
45814296,11604,1998,FORD,Transit,2001,Microbus,No,Diesel,2.4,1000,4,Manual,Rear,White,2
45778634,12231,730,HYUNDAI,Veloster,2016,Coupe,Yes,Petrol,1.6,42000,4,Manual,Front,Red,0
45780119,16465,781,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,171107,4,Automatic,Front,Silver,0
45782101,31361,0,DODGE,Challenger,2013,Coupe,Yes,Petrol,3.6,85000,6,Tiptronic,Rear,Silver,10
45768300,314,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,326325,4,Automatic,Front,Silver,12
45803519,12544,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,536212,4,Automatic,Front,Orange,4
45642902,6586,0,OPEL,Astra,1998,Sedan,No,Petrol,1.6,224000,4,Manual,Front,Green,4
45631971,157,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,339920,4,Automatic,Front,White,0
45770317,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,Silver,12
45811398,314,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,197328,4,Automatic,Front,Black,0
45803134,12231,1079,HYUNDAI,Sonata,2018,Sedan,Yes,LPG,2,316200,4,Automatic,Front,Orange,4
45801389,2200,0,VOLKSWAGEN,Golf 4,2002,Hatchback,No,Petrol,1.8,199000,4,Automatic,Front,Silver,0
45785209,8624,0,MERCEDES-BENZ,C 180,2002,Sedan,No,Petrol,2,200000,4,Manual,Rear,Blue,4
45794025,51589,0,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,25000,4,Tiptronic,Front,Silver,10
45786422,21953,0,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8,39000,4,Automatic,Front,Golden,12
45806424,4391,0,VOLKSWAGEN,Vento,1995,Sedan,No,Petrol,1.8,107000,4,Manual,Front,Green,2
45761845,11917,0,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,206400,4,Tiptronic,Front,Grey,6
45793223,5175,687,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.6,91500,4,Automatic,Front,White,4
45771989,7997,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,137328,4,Automatic,Front,Silver,0
45789399,16308,0,TOYOTA,Prius C,2012,Hatchback,No,Petrol,1.5,145600,4,Automatic,Front,Black,6
45781369,36065,694,FORD,Transit,2014,Microbus,No,Diesel,2.2,142256,4,Manual,Rear,White,2
45765126,80,0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,224000,4,Automatic,Front,Black,4
45805861,9100,0,VOLVO,XC90,2003,Jeep,Yes,Petrol,2.5,363200,6,Automatic,4x4,Green,6
45798437,6899,0,OPEL,Vectra B,2001,Sedan,No,Petrol,1.8,260000,4,Manual,Front,Silver,4
45749124,13799,0,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.5,218000,6,Tiptronic,Rear,Black,2
44132007,45,0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,100000,4,Automatic,Front,White,12
44284749,23207,934,TOYOTA,Camry SE,2015,Sedan,Yes,Petrol,2.5,45490,4,Automatic,Front,Black,8
45792166,3293,1273,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,237178,6,Automatic,Front,Blue,12
45732069,22693,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,153997,4,Automatic,Front,Silver,4
45769418,549,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,47422,4,Automatic,Front,Black,12
45789846,9408,0,TOYOTA,Wish,2005,Minivan,No,Petrol,1.8,230000,4,Automatic,Front,Grey,8
45740454,11917,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,120000,4,Automatic,Rear,Black,4
45809399,14768,502,HONDA,FIT,2013,Universal,Yes,Hybrid,1.5,80699,4,Automatic,Front,Silver,4
45676998,21012,0,TOYOTA,Camry sport,2012,Sedan,No,Petrol,2.5,12000,4,Tiptronic,Front,Black,8
45798049,11864,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,118698,4,Automatic,Front,Silver,4
45758402,18817,639,BMW,320,2014,Sedan,Yes,Petrol,2,121003,4,Automatic,Rear,Red,0
45765934,627,934,MAZDA,1000,2015,Sedan,Yes,Petrol,2.5,113102,4,Automatic,4x4,Red,12
45787549,6586,0,VOLKSWAGEN,Golf,2000,Sedan,No,Petrol,1.8,0,4,Automatic,Front,Silver,8
45812771,941,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4,Automatic,Front,White,12
45784714,22580,0,KIA,Optima,2013,Sedan,Yes,Petrol,2,67000,4,Tiptronic,Front,Black,14
45156280,72130,1885,PORSCHE,Panamera,2010,Hatchback,Yes,Petrol,4.8,196800,8,Tiptronic,4x4,White,8
45757668,6743,0,OPEL,Astra gi,1999,Goods wagon,No,CNG,1.6,0,4,Manual,Front,White,2
45733288,12544,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,553481,4,Automatic,Front,Orange,4
45813983,220,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250,6,Automatic,Rear,Black,12
45805522,20698,934,NISSAN,Rogue,2015,Jeep,Yes,Petrol,2.5,136000,4,Automatic,4x4,Silver,0
45801603,20209,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,108900,4,Automatic,Front,Silver,4
45798970,3000,0,VOLKSWAGEN,Golf,1996,Hatchback,No,Petrol,1.6,160000,4,Manual,Front,Blue,2
45642777,314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4,Automatic,Front,White,12
45369871,23521,0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,145600,6,Automatic,Front,Silver,4
45810098,44611,891,HONDA,Civic,2016,Sedan,Yes,Petrol,2,44914,4,Automatic,Front,Silver,4
45781949,16935,0,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Petrol,3.2,210000,6,Tiptronic,Rear,White,12
45764181,49237,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262,4,Automatic,Rear,White,12
45621693,7056,915,BMW,X5,2014,Jeep,Yes,Diesel,3,141384,6,Automatic,4x4,Blue,0
45804420,28830,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,132020,4,Automatic,Front,Silver,4
45792358,15053,0,FORD,Focus,2012,Sedan,No,Petrol,2,200000,4,Automatic,Front,Silver,4
45776433,20385,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,87000,6,Tiptronic,Front,Silver,0
45733571,42692,765,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,59150,4,Automatic,Front,Grey,4
45769162,3293,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0,8,Automatic,4x4,White,12
45590726,8154,0,TOYOTA,Ist,2003,Sedan,No,Petrol,1.5,158500,4,Automatic,Front,Silver,2
45781980,10036,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,180000,4,Automatic,Front,Black,0
45263264,30420,0,VOLKSWAGEN,Tiguan,2013,Jeep,No,Petrol,2,74000,4,Automatic,4x4,Black,12
45756945,31361,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2,62000,4,Tiptronic,Front,White,12
45815917,8311,1202,HYUNDAI,Santa FE,2017,Jeep,Yes,Petrol,2.4,91782,4,Automatic,Front,Orange,12
45802213,39559,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,94000,4,Automatic,Front,Grey,4
45791663,3700,0,ALFA ROMEO,147,2001,Coupe,Yes,Petrol,1.8,240000,4,Manual,Front,Black,4
45758444,5000,0,FORD,Edge,2007,Jeep,No,Petrol,3.5,120000,6,Automatic,Front,Grey,6
45786577,10349,790,MINI,Cooper CLUBMAN,2009,Coupe,Yes,Petrol,1.6,147200,4,Automatic,Front,Grey,6
45625438,13172,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,147200,4,Automatic,Front,White,8
43294459,7300,1111,HONDA,FIT,2012,Hatchback,No,Petrol,1.3,100000,4,Automatic,Front,White,4
45796769,8154,1095,SUZUKI,SX4,2008,Jeep,No,Petrol,2,89000,4,Automatic,4x4,Black,6
41705081,16151,586,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,144000,4,Automatic,Front,White,0
45792221,27441,1016,KIA,Optima,2017,Sedan,Yes,Petrol,2,30087,4,Automatic,Front,Black,4
45762801,42651,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995,4,Automatic,4x4,Black,0
45793522,22580,1286,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150400,6,Tiptronic,4x4,Grey,7
45798705,9408,0,MERCEDES-BENZ,C 180,1999,Sedan,No,Petrol,1.8,250000,4,Manual,Rear,Blue,4
45744693,5184,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,93914,4,Automatic,Front,Blue,4
45537468,11604,836,DODGE,Caliber,2010,Hatchback,No,Petrol,2,131000,4,Tiptronic,Front,White,8
45808623,5645,1018,BMW,335,2011,Coupe,Yes,Petrol,3,143950,6,Automatic,4x4,Black,12
45802620,29489,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,210768,4,Automatic,Front,Silver,4
40489113,300,0,TOYOTA,Land Cruiser Prado,2019,Jeep,Yes,Petrol,2.7,120,4,Automatic,4x4,White,10
42894391,31361,0,MERCEDES-BENZ,Sprinter 315CDI-XL,2009,Microbus,Yes,Diesel,2.2,180000,4,Manual,Rear,Black,2
45586347,5200,1236,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,144000,4,Automatic,Front,White,4
45646962,6899,915,BMW,X6,2014,Jeep,Yes,Petrol,3,0,6,Automatic,4x4,White,12
45797115,14062,966,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,119021,4,Automatic,Front,Grey,4
45749602,31361,394,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,144000,4,Automatic,Front,Black,12
45731749,40340,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,171690,4,Automatic,Front,Silver,4
45801630,19707,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,76462,4,Automatic,Front,Grey,4
45539804,30734,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,16000,6,Tiptronic,4x4,Black,12
44951024,36065,642,BMW,528,2012,Sedan,Yes,Petrol,2,184000,4,Tiptronic,Rear,Blue,12
45760820,7683,0,OPEL,Astra,1999,Hatchback,No,Petrol,1.6,19066,4,Manual,Front,Blue,2
45656418,7213,919,BMW,X5,2012,Jeep,Yes,Diesel,3,274098,6,Automatic,4x4,White,0
45773329,157,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048,4,Automatic,Front,Black,0
45804206,25591,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,212079,4,Automatic,Front,Black,4
45596373,13485,690,CHEVROLET,Cruze Premier,2016,Sedan,Yes,Petrol,1.5,112879,4,Automatic,Front,Black,8
45454835,16935,642,FORD,Focus TITANIUM,2012,Hatchback,Yes,Petrol,2,155607,4,Automatic,Front,Black,4
45730691,25089,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,13530,4,Automatic,Front,White,4
45769463,6429,749,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,0,4,Automatic,Front,Silver,0
45766459,862,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,239224,6,Automatic,4x4,Black,12
45732990,7809,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,423487,4,Automatic,Front,Orange,4
45797765,15994,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,74121,4,Automatic,Front,Black,4
45523532,627,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339,4,Automatic,Front,Blue,12
45814964,21326,0,BMW,328,2011,Coupe,Yes,Petrol,3,220763,6,Tiptronic,4x4,Black,15
45646063,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4,Automatic,Front,Black,12
45801878,13178,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,86660,4,Automatic,Front,Silver,4
45802148,14583,0,RENAULT,Megane 1.5CDI,2008,Sedan,No,Diesel,1.5,132542,4,Manual,Front,White,10
45488866,15681,900,KIA,Optima,2015,Sedan,No,Petrol,2.4,68000,4,Tiptronic,Front,Grey,10
45770288,5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800,6,Automatic,Rear,Grey,12
45635084,6272,697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Diesel,1.8,63792,4,Automatic,Front,Black,12
45759512,6899,0,SUBARU,Legacy B4 twin ,2002,Universal,No,CNG,2,169000,4,Tiptronic,4x4,Silver,4
45520687,65858,517,LEXUS,RX 450,2014,Jeep,Yes,Hybrid,3.5,66575,6,Tiptronic,4x4,White,12
45792290,4704,0,AUDI,A6,1998,Sedan,No,Petrol,2.4,0,6,Manual,Front,Blue,6
45749269,30,0,HONDA,FIT,2006,Hatchback,No,Petrol,1.5,0,4,Automatic,Front,Silver,4
45649897,20071,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,62938,6,Automatic,4x4,Black,12
45793219,15677,729,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,30374,4,Automatic,Front,Silver,4
45802994,46236,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,133554,4,Automatic,Front,Grey,4
45788528,5000,0,NISSAN,Skyline,2003,Sedan,No,Petrol,2.5,117000,6,Automatic,Rear,Silver,3
45732128,44542,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,93876,4,Automatic,Front,Blue,4
45778560,37633,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,111000,6,Tiptronic,4x4,Grey,12
45764959,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,229904,6,Automatic,4x4,Black,12
45526904,36065,1202,JEEP,Compass,2017,Jeep,No,Petrol,2.4,38000,4,Tiptronic,4x4,Sky blue,6
45806196,16621,0,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,135000,4,Automatic,Front,Beige,6
45775187,12231,986,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,132000,4,Tiptronic,Front,Green,12
45773699,21326,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,126700,5,Tiptronic,Front,Grey,12
45755014,2352,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,236898,4,Automatic,Front,White,12
45808674,1300,0,VOLKSWAGEN,Golf,1994,Hatchback,No,Petrol,1.8,555555,4,Manual,Front,Black,2
45654654,7527,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,55403,6,Automatic,Rear,Black,0
45813043,2430,891,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,2,89747,4,Automatic,Front,Silver,12
45722848,7527,639,SUBARU,XV,2014,Jeep,Yes,Petrol,2,94000,4,Automatic,4x4,Black,8
45810944,9408,0,TOYOTA,Ipsum,2004,Minivan,No,Petrol,2.4,195000,4,Automatic,Front,Black,0
45813073,14269,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6,Automatic,4x4,Silver,12
45763347,3763,751,HYUNDAI,Tucson,2013,Jeep,Yes,Petrol,2.4,53717,4,Automatic,4x4,Silver,0
45474608,43592,1249,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,11000,6,Tiptronic,4x4,Grey,6
45807605,18817,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,176000,6,Tiptronic,Front,Black,6
45732667,10192,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,64367,4,Automatic,Front,Silver,4
45808951,19071,528,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.6,59295,4,Automatic,Front,Black,4
45026860,15524,382,KIA,Optima HYBRID,2014,Sedan,No,Hybrid,2.4,269513,4,Automatic,Front,Grey,8
45810385,23994,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,126104,4,Automatic,Front,White,4
45797833,18826,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,173678,4,Automatic,Front,White,4
45642449,3763,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912,4,Automatic,Front,White,12
45732636,15530,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,290850,4,Automatic,Front,Silver,4
45362526,16935,0,AUDI,Q7,2008,Jeep,Yes,Petrol,3.6,220000,6,Tiptronic,4x4,Silver,8
45650081,251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552,4,Automatic,Front,Black,12
45781482,14426,0,MERCEDES-BENZ,Sprinter,2001,Microbus,No,Diesel,2.2,500,4,Manual,Rear,White,0
45813167,21953,0,NISSAN,Juke Juke,2012,Jeep,Yes,Petrol,1.6,55395,4,Automatic,Front,Black,12
42410753,4200,0,MAZDA,Millenia,1998,Sedan,No,Petrol,2,160000,6,Automatic,Front,Blue,6
45773726,706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,122874,6,Automatic,Rear,Black,12
43526115,250,0,TOYOTA,Land Cruiser Prado,2019,Jeep,No,Diesel,3,0,6,Automatic,4x4,White,12
45776481,43905,0,MERCEDES-BENZ,Viano,2010,Minivan,No,Diesel,2.2,178000,4,Manual,Rear,Golden,8
45770142,282,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126,8,Automatic,4x4,Black,0
45793574,16621,0,NISSAN,X-Terra,2005,Jeep,Yes,Petrol,4,118498,6,Automatic,4x4,Black,6
45804785,29006,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,18071,4,Automatic,Front,White,4
45788943,20071,0,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,120000,4,Variator,Front,Grey,10
45786756,8154,0,BMW,328,2009,Coupe,Yes,Petrol,3,166000,6,Tiptronic,Rear,Silver,16
45758148,470,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,115893,4,Automatic,Front,White,0
45449784,7527,0,AUDI,A4,2006,Sedan,Yes,Petrol,2,278173,4,Tiptronic,4x4,Silver,6
45770002,470,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,35874,4,Automatic,4x4,Black,12
45757015,470,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918,8,Automatic,4x4,White,0
43650080,36065,0,MITSUBISHI,Pajero,2010,Jeep,Yes,Petrol,3.8,70000,6,Automatic,4x4,Sky blue,6
45800225,8154,0,NISSAN,Note,2008,Hatchback,No,Petrol,1.5,104000,4,Automatic,Front,Grey,2
45789351,11604,1678,FORD,Transit,2002,Microbus,No,Diesel,2,190000,4,Manual,Front,Silver,1
45772623,9565,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186,6,Automatic,Front,Grey,12
45777598,15053,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,67017,4,Automatic,Front,Silver,4
45653305,1019,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0,4,Automatic,Front,Silver,0
45770556,8467,0,NISSAN,Note,2005,Sedan,No,Petrol,1.5,16302,3,Automatic,Front,White,4
45810039,50651,1091,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,2.5,66522,4,Automatic,Front,Silver,4
45030438,14583,831,HYUNDAI,Accent SE,2017,Hatchback,No,Petrol,1.6,43488,4,Automatic,Front,Black,6
45808645,5488,1077,HYUNDAI,Elantra,2019,Sedan,Yes,Petrol,2,29496,4,Automatic,Front,Black,12
45438005,16621,765,FORD,Focus Titanium,2015,Sedan,No,Petrol,2,79000,4,Tiptronic,Front,Golden,8
45803715,24183,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,42701,4,Automatic,Front,White,4
45794087,1568,0,DAIHATSU,Terios,2002,Jeep,Yes,Petrol,0.7,88000,3,Automatic,4x4,Silver,6
45803286,10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,343047,4,Automatic,Front,Silver,4
45808469,549,1694,AUDI,RS7,2016,Hatchback,Yes,Petrol,4,112701,8,Automatic,4x4,Grey,12
45770745,12000,0,SUBARU,Forester,2003,Jeep,Yes,Petrol,2,155000,4,Automatic,4x4,Green,2
45761487,13485,645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,281600,6,Automatic,Front,Grey,8
45778944,12544,574,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,111867,4,Automatic,Front,Silver,0
45812739,470,978,NISSAN,Sentra,2019,Sedan,Yes,Petrol,1.8,12179,4,Automatic,Front,Grey,12
45770171,110,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,0,8,Automatic,4x4,White,0
45792994,7213,961,CHEVROLET,Cruze,2009,Sedan,Yes,Diesel,2,71112,4,Automatic,Front,Black,4
45781982,4704,0,NISSAN,Pathfinder,1998,Jeep,No,LPG,3.3,200000,6,Automatic,4x4,Silver,4
45815365,7213,0,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000,4,Manual,Front,Blue,4
45637397,8450,0,MERCEDES-BENZ,C 180,1999,Sedan,No,Petrol,1.8,218374,4,Manual,Rear,Silver,12
45769459,470,765,HYUNDAI,Tucson,2015,Jeep,Yes,Petrol,2,106442,4,Automatic,Front,White,0
45803524,11917,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,354648,4,Automatic,Front,Silver,4
45730322,22947,1099,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,195000,4,Automatic,Front,White,4
45795757,15053,1834,MERCEDES-BENZ,Sprinter,2004,Microbus,No,Diesel,2.2,169000,6,Manual,Rear,White,2
45651671,706,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,0,4,Automatic,Front,White,0
44094737,17249,0,TOYOTA,Prius,2010,Hatchback,No,Petrol,1.8,184717,4,Automatic,Front,Silver,12
45786804,37633,0,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,166000,4,Variator,Front,Black,0
45809813,31675,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,46935,4,Automatic,Front,Black,4
45811777,9722,0,BMW,320,2001,Sedan,No,Petrol,2.2,167815,6,Tiptronic,Rear,Blue,4
45815393,392,1273,TOYOTA,Tacoma,2009,Pickup,Yes,Petrol,2.7,335291,4,Automatic,Rear,White,12
45546312,7840,0,MITSUBISHI,Pajero,2000,Jeep,No,CNG,3.5,287745,6,Automatic,4x4,Silver,4
45782216,21326,640,FORD,C-MAX,2013,Hatchback,No,Hybrid,2,142000,4,Automatic,Front,White,6
45732633,15530,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,246040,4,Automatic,Front,Silver,4
45732738,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,268046,4,Automatic,Front,Silver,4
45769706,470,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,182024,6,Automatic,4x4,Black,12
45768672,9565,784,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,58282,4,Automatic,Front,White,12
45802600,26927,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,149038,4,Automatic,Front,White,4
45343299,29793,584,MERCEDES-BENZ,C 180,2014,Sedan,Yes,Petrol,1.8,102400,4,Automatic,Rear,Red,12
45806423,20698,0,MERCEDES-BENZ,E 220,2007,Universal,No,Diesel,2.2,220000,4,Automatic,Rear,Silver,4
45770365,18817,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4,91440,4,Automatic,Front,Silver,12
45750668,6429,1055,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,0,6,Automatic,Front,Purple,12
45762651,13172,0,HONDA,FIT,2010,Hatchback,No,Petrol,1.5,180800,4,Tiptronic,Front,Grey,8
45788559,8154,0,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,200000,4,Variator,Front,Silver,4
45807148,19914,0,FORD,Transit T330,2004,Microbus,No,Diesel,2.4,162541,4,Manual,Rear,Red,4
45787409,14740,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,208000,6,Tiptronic,4x4,Black,10
45775361,13485,0,BMW,330,2004,Sedan,Yes,Petrol,3,149770,6,Automatic,Rear,Grey,8
45420162,13900,640,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2,95000,4,Tiptronic,Front,Black,8
45645418,94,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Petrol,3.5,224118,6,Automatic,4x4,White,12
45811786,11917,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,73000,5,Tiptronic,Front,Black,12
